time,load_kwh,pv_kwh,price,soc_current,soc_next,requested_command_kw,command_kw,charge_kw,discharge_kw,grid_import_kwh,electricity_cost,degradation_cost,reward
2019-11-15 23:00:00,77.26059422551849,0.0,0.1,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,77.26059422551849,7.726059422551849,0.0,-7.726059422551849
2019-11-16 00:00:00,75.73665496124681,0.0,0.12,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,75.73665496124681,9.088398595349616,0.0,-9.088398595349616
2019-11-16 01:00:00,74.85252141238529,0.0,0.12,0.3480263157894737,0.10000000000000003,-125.0,-117.81249999999999,0.0,117.81249999999999,-42.9599785876147,0.0,0.0,-0.0
2019-11-16 02:00:00,75.79177326209816,0.0,0.12,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,-0.0,75.79177326209816,9.09501279145178,0.0,-9.09501279145178
2019-11-16 03:00:00,78.5713255598772,0.0,0.12,0.10000000000000003,0.1,-125.0,-1.3183898417423734e-14,0.0,1.3183898417423734e-14,78.57132555987718,9.428559067185262,0.0,-9.428559067185262
2019-11-16 04:00:00,77.29046551195746,0.0,0.12,0.1,0.1,-125.0,-0.0,-0.0,0.0,77.29046551195746,9.274855861434895,0.0,-9.274855861434895
2019-11-16 05:00:00,74.71136921442039,0.0,0.12,0.1,0.3375,125.0,125.0,125.0,0.0,199.7113692144204,23.965364305730446,0.0,-23.965364305730446
2019-11-16 06:00:00,75.95738488567862,0.3346692547328062,0.12,0.3375,0.1,-250.0,-112.81250000000001,0.0,112.81250000000001,-37.189784369054195,0.0,0.0,-0.0
2019-11-16 07:00:00,75.81053057563956,14.490448611111113,0.12,0.1,0.1,-125.0,-0.0,-0.0,0.0,61.32008196452845,7.358409835743413,0.0,-7.358409835743413
2019-11-16 08:00:00,83.68217735839907,54.550940909090905,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,29.13123644930817,3.4957483739169803,0.0,-3.4957483739169803
2019-11-16 09:00:00,85.77754759772053,78.27656442307692,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,7.500983174643608,0.9001179809572329,0.0,-0.9001179809572329
2019-11-16 10:00:00,90.45326217467134,93.3473861111111,0.12,0.1,0.1,-250.0,-0.0,-0.0,0.0,-2.894123936439769,0.0,0.0,-0.0
2019-11-16 11:00:00,91.54132337294696,98.47514848484848,0.12,0.1,0.3375,125.0,125.0,125.0,0.0,118.06617488809849,14.167940986571818,0.0,-14.167940986571818
2019-11-16 12:00:00,92.61178004665814,93.27504615384616,0.12,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-113.47576610718804,0.0,0.0,-0.0
2019-11-16 13:00:00,88.0382487286448,73.4151611111111,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,14.623087617533699,1.7547705141040437,0.0,-1.7547705141040437
2019-11-16 14:00:00,87.23630305100023,46.82815090909091,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,40.408152141909326,4.848978257029119,0.0,-4.848978257029119
2019-11-16 15:00:00,81.50902736569562,18.412868461538462,0.12,0.1,0.575,250.0,250.0,250.0,0.0,313.09615890415716,37.57153906849886,0.0,-37.57153906849886
2019-11-16 16:00:00,80.16329991275629,4.495949017393563,0.12,0.575,0.31184210526315786,-125.0,-125.0,0.0,125.0,-49.33264910463727,0.0,0.0,-0.0
2019-11-16 17:00:00,78.6457407437818,0.01860096290002832,0.12,0.31184210526315786,0.1,-125.0,-100.62499999999999,0.0,100.62499999999999,-21.99786021911821,0.0,0.0,-0.0
2019-11-16 18:00:00,78.76926137991147,0.0,0.12,0.1,0.575,250.0,250.0,250.0,0.0,328.7692613799115,39.452311365589374,0.0,-39.452311365589374
2019-11-16 19:00:00,80.62075004550563,0.0,0.12,0.575,0.8125,125.0,125.0,125.0,0.0,205.62075004550564,24.674490005460676,0.0,-24.674490005460676
2019-11-16 20:00:00,79.2869370665146,0.0,0.12,0.8125,0.549342105263158,-125.0,-125.0,0.0,125.0,-45.7130629334854,0.0,0.0,-0.0
2019-11-16 21:00:00,80.59676825236455,0.0,0.12,0.549342105263158,0.2861842105263159,-125.0,-125.0,0.0,125.0,-44.403231747635445,0.0,0.0,-0.0
2019-11-16 22:00:00,79.99378005533872,0.0,0.12,0.2861842105263159,0.10000000000000003,-125.0,-88.43750000000003,0.0,88.43750000000003,-8.44371994466131,0.0,0.0,-0.0
2019-11-16 23:00:00,77.73115001692605,0.0,0.12,0.10000000000000003,0.3375,125.0,125.0,125.0,0.0,202.73115001692605,24.327738002031126,0.0,-24.327738002031126
2019-11-17 00:00:00,78.02317893120727,0.0,0.12,0.3375,0.3375,0.0,0.0,0.0,-0.0,78.02317893120727,9.362781471744873,0.0,-9.362781471744873
2019-11-17 01:00:00,78.60205043957323,0.0,0.12,0.3375,0.3375,0.0,0.0,0.0,-0.0,78.60205043957323,9.432246052748788,0.0,-9.432246052748788
2019-11-17 02:00:00,76.69393289942678,0.0,0.12,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-36.11856710057323,0.0,0.0,-0.0
2019-11-17 03:00:00,75.93429241090742,0.0,0.12,0.1,0.1,-125.0,-0.0,-0.0,0.0,75.93429241090742,9.11211508930889,0.0,-9.11211508930889
2019-11-17 04:00:00,78.27508282617387,0.0,0.12,0.1,0.1,-125.0,-0.0,-0.0,0.0,78.27508282617387,9.393009939140864,0.0,-9.393009939140864
2019-11-17 05:00:00,77.39145711220303,0.0,0.12,0.1,0.3375,125.0,125.0,125.0,0.0,202.39145711220303,24.28697485346436,0.0,-24.28697485346436
2019-11-17 06:00:00,77.54540889516284,0.3032467768991134,0.12,0.3375,0.1,-250.0,-112.81250000000001,0.0,112.81250000000001,-35.57033788173629,0.0,0.0,-0.0
2019-11-17 07:00:00,76.40973482307949,16.774135277777777,0.12,0.1,0.1,-250.0,-0.0,-0.0,0.0,59.635599545301716,7.156271945436206,0.0,-7.156271945436206
2019-11-17 08:00:00,79.24954902802764,49.705600000000004,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,29.54394902802764,3.5452738833633166,0.0,-3.5452738833633166
2019-11-17 09:00:00,84.68197787627918,74.73883461538462,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,9.943143260894558,1.193177191307347,0.0,-1.193177191307347
2019-11-17 10:00:00,87.21880450702575,89.925525,0.12,0.1,0.1,-250.0,-0.0,-0.0,0.0,-2.7067204929742417,0.0,0.0,-0.0
2019-11-17 11:00:00,85.73952001108016,94.28544545454544,0.12,0.1,0.3375,125.0,125.0,125.0,0.0,116.45407455653472,13.974488946784167,0.0,-13.974488946784167
2019-11-17 12:00:00,86.00911496081466,90.73013846153846,0.12,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-117.53352350072382,0.0,0.0,-0.0
2019-11-17 13:00:00,85.7324939419813,76.53304166666668,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,9.199452275314627,1.1039342730377553,0.0,-1.1039342730377553
2019-11-17 14:00:00,84.0248403239196,55.443060606060605,0.12,0.1,0.1,0.0,0.0,0.0,-0.0,28.581779717859,3.4298135661430798,0.0,-3.4298135661430798
2019-11-17 15:00:00,79.72542236999756,26.873382564102563,0.12,0.1,0.1,-250.0,-0.0,-0.0,0.0,52.852039805895,6.3422447767074,0.0,-6.3422447767074
